timestamp,price_close,log_return_15d,log_return_30d,log_return_90d,sma_30d,sma_90d,sma_180d,vol_30d,vol_90d,drawdown_180d,n-transactions,n-unique-addresses,hash-rate,avg-block-size,miners-revenue,sp500_close,dxy_close,sp500_15d_return,dxy_15d_return,news_sentiment,fear_greed,news_sentiment_15d_mean,fear_greed_15d_mean,news_sentiment_15d_trend,target_log_return_1y,target_vol_1y,target_log_return_5y,target_vol_5y
2012-01-01 00:00:00+00:00,4.84,,,,,,,,,,,,,,,,,,,,,,,,1.0063278297803218,,5.284650012147181,
2012-01-16 00:00:00+00:00,7.1,0.38318006331872934,,,,,,,,,,,,,,,,,,,,,,,0.6945546403278251,0.04045652429388978,4.763569373384314,0.049281910626859035
2012-01-31 00:00:00+00:00,5.55,-0.2462968562889265,0.1368832070298028,,6.364,,,0.08420369133700141,,,,,,,,,,,,,,,,,1.24682516868208,0.03625264230899769,5.10243399235399,0.04858381524007798
2012-02-15 00:00:00+00:00,4.69,-0.16836534530015498,-0.41466220158908157,,5.984999999999999,,,0.0887852932869113,,,,,,,,,,,,,,,,,1.7384816385892348,0.03292190173862699,5.362502680325893,0.04809393457490301
2012-03-01 00:00:00+00:00,5.03,0.06998740165345989,-0.09837794364669523,,5.249666666666667,,,0.06707364144506187,,,,,,,,,,,,,,,,,1.9313197028411657,0.03267033465523267,5.470807786842813,0.04794098330458606
2012-03-16 00:00:00+00:00,5.39,0.06912540080925776,0.1391128024627176,,4.913,,,0.03837931581082717,,,,,,,,,,,,,,,,,2.1656022167891527,0.0350723711087537,5.44620143382227,0.04795471915143422
2012-03-31 00:00:00+00:00,4.92,-0.09123685441668901,-0.02211145360743115,0.016393809775676352,4.9543333333333335,5.522666666666667,,0.027958772996198596,0.0635746484522158,,,,,,,,,,,,,,,,2.9508369536461,0.03923215959702122,5.342081370574561,0.04818813081879642
2012-04-15 00:00:00+00:00,4.92,0.0,-0.09123685441668901,-0.3667862535430529,4.879333333333333,5.259111111111111,,0.02480607535090376,0.057506457486330896,,,,,,,,,,,,,,,,2.872599588150367,0.06851838252002615,5.46918297112723,0.04820150349258159
2012-04-30 00:00:00+00:00,5.0,0.016129381929883717,0.016129381929883717,-0.10436001532424276,4.972333333333334,5.058777777777778,,0.020838250625287994,0.04318183889605987,,,,,,,,,,,,,,,,3.3093744476753035,0.07351777636389888,5.5880198965001995,0.04817470060673995
2012-05-15 00:00:00+00:00,4.95,-0.01005033585350145,0.0060790460763821925,0.05395499412241079,5.037999999999999,4.943444444444444,,0.01625103002205262,0.027866315043349136,,,,,,,,,,,,,,,,3.095257615835095,0.07584848635814133,5.871975511606498,0.04830735616004591
2012-05-30 00:00:00+00:00,5.13,0.035718082602079246,0.025667746748577813,0.01968567507103036,5.045333333333333,4.990666666666667,,0.008655970191621284,0.020520561838262397,,,,,,,,,,,,,,,,3.208845178899022,0.07605758436224368,6.113203361081859,0.04846817333050878
2012-06-14 00:00:00+00:00,5.87,0.134748974657327,0.17046705725940622,0.08530924891909929,5.273333333333334,5.063555555555555,,0.01587561608938739,0.019539409462844583,,,,,,,,,,,,,,,,2.8365148327235685,0.07644220908938461,6.134764405583299,0.04868690511208863
2012-06-29 00:00:00+00:00,6.57,0.11265919865651415,0.24740817331384096,0.28920530199230243,5.934,5.317222222222222,5.419944444444444,0.026053744635283718,0.019997862389104358,-0.0811188811188811,,,,,,,,,,,,,,,2.6006017074842664,0.07655818602403384,5.96498695197276,0.048874466531124844
2012-07-14 00:00:00+00:00,7.44,0.1243570163484813,0.2370162150049955,0.4135623183407838,6.604333333333333,5.6385555555555555,5.448833333333333,0.028175388788169345,0.020914908851064493,-0.027450980392156876,,,,,,,,,,,,,,,2.518498266939536,0.07755319321331099,5.754120339648132,0.048896290755985186
2012-07-29 00:00:00+00:00,8.72,0.1587483890758878,0.28310540542436924,0.556181325486788,7.710666666666667,6.23,5.644388888888889,0.03381576063337751,0.025154913791215136,-0.05217391304347807,,,,,,,,,,,,,,,2.3700936830519814,0.07728789517605893,5.754427623262831,0.049296244291813694
2012-08-13 00:00:00+00:00,11.58,0.2836602342239608,0.44240862329984865,0.8498918955642503,9.601999999999999,7.159888888888888,6.051666666666667,0.03708112352945587,0.028352844945495184,-0.009409751924721932,,,,,,,,,,,,,,,2.1237806599250084,0.07709994588132607,5.812246976251618,0.04935991254238378
2012-08-28 00:00:00+00:00,11.17,-0.03604785906373982,0.24761237516022105,0.7781259538984312,10.795,8.146555555555556,6.56861111111111,0.0764437747196997,0.04998211159570179,-0.16766020864381526,,,,,,,,,,,,,,,2.368409716022761,0.0745985784894211,5.965825313829346,0.0486478982726225
2012-09-12 00:00:00+00:00,11.13,-0.0035874477936557693,-0.039635306857395636,0.6397895314474484,10.806333333333333,9.004222222222221,7.03388888888889,0.07503193777947426,0.0508425579479319,-0.1706408345752607,,,,,,,,,,,,,,,2.4430109034010057,0.0745631980698204,5.932640723141923,0.04871347732443977
2012-09-27 00:00:00+00:00,12.25,0.0958817717032825,0.09229432390962672,0.6230121044942168,11.285666666666666,9.930444444444445,7.623833333333333,0.02476058407277663,0.049841729841304215,-0.08718330849478395,,,,,,,,,,,,,,,2.3306766017318026,0.07452367770542158,5.7653216041533755,0.04898966756069371
2012-10-12 00:00:00+00:00,12.0,-0.020619287202735703,0.07526248450054678,0.47803580094299974,12.066333333333331,10.82488888888889,8.231722222222222,0.020722910584592746,0.04969787832161805,-0.10581222056631889,,,,,,,,,,,,,,,2.3666547542339913,0.0748381715424656,5.997920744276171,0.04902042773444714
2012-10-27 00:00:00+00:00,10.62,-0.12216763397420766,-0.14278692117694328,0.19711977789290439,11.805333333333332,11.295333333333334,8.762666666666666,0.031677234062649176,0.04959622196488877,-0.20864381520119235,,,,,,,,,,,,,,,2.904036082724365,0.07501223495871275,6.318747529877008,0.049059584630794136
2012-11-11 00:00:00+00:00,10.64,0.0018814680997055703,-0.12028616587450193,-0.08465898823135085,11.073666666666668,11.315444444444445,9.237666666666666,0.02956417374588987,0.047606615817164355,-0.20715350223546936,,,,,,,,,,,,,,,3.446520509063202,0.07632662727950708,6.413489771434365,0.0491255981895951
2012-11-26 00:00:00+00:00,12.23,0.13927146578558258,0.14115293388528832,0.09066033661797161,11.162,11.417666666666666,9.78211111111111,0.016424257372537436,0.02513754638004982,-0.08867362146050672,,,,,,,,,,,,,,,4.24392929136673,0.0781911504307391,6.556800423483129,0.04927534478651953
2012-12-11 00:00:00+00:00,13.4,0.0913627572577847,0.23063422304336736,0.18561054166941213,12.206,11.781999999999998,10.39311111111111,0.015533101718324359,0.02294579076863812,-0.0014903129657227732,,,,,,,,,,,,,,,4.184803554855074,0.0816685757783116,7.015910021477887,0.04974028896834835
2012-12-26 00:00:00+00:00,13.16,-0.018072781059694506,0.07328997619809008,0.07165598890643515,13.037333333333333,12.001555555555553,10.966,0.013332980296681556,0.0221191663061433,-0.026627218934911157,,,,,,,,,,,,,,,4.031371852724182,0.08367630999418228,6.973631952646401,0.05025805371176234
2013-01-10 00:00:00+00:00,13.9,0.05470691423947493,0.036634133179780384,0.14698219034864585,13.260333333333334,12.179999999999998,11.502444444444444,0.010101241415228014,0.020489319016688337,0.0,,,,,,,,,,,,,,,4.094188674772523,0.08428072139961718,6.966959001829206,0.050719113769010206
2013-01-25 00:00:00+00:00,17.3,0.21881766136708722,0.2735245756065621,0.4879674856899406,14.403,12.867444444444446,12.08138888888889,0.023837329991210347,0.018404901111202073,-0.05205479452054795,,,,,,,,,,,,,,,3.846228975853026,0.08440839724696061,6.459274659637221,0.051503900168256914
2013-02-09 00:00:00+00:00,23.25,0.295598630529632,0.5144162918967192,0.781684648119867,17.836,14.434111111111113,12.874777777777778,0.028829153863811702,0.020638112314590545,0.0,,,,,,,,,,,,,,,3.410473224124677,0.08439472553392637,5.86785732569651,0.05202331148785112
2013-02-24 00:00:00+00:00,30.28,0.2641822965358828,0.5597809270655147,0.906595478870167,23.782333333333334,17.07422222222222,14.245944444444444,0.03438791415988647,0.025945623982567334,-0.03811944091486652,,,,,,,,,,,,,,,2.9066772581780356,0.08458607208775755,5.82061295540135,0.05209796653824787
2013-03-11 00:00:00+00:00,48.3,0.4669441320892788,0.7311264286251615,1.2821768537016611,33.08266666666667,21.393,16.5875,0.05376432369755802,0.03661311411436465,0.0,,,,,,,,,,,,,,,2.5610877943167827,0.08488080129354335,5.241086242720974,0.05194257072674328
2013-03-26 00:00:00+00:00,77.89,0.47786601427333014,0.9448101463626091,1.7781156490346859,48.82433333333333,29.00322222222222,20.502388888888888,0.0742621146744237,0.049522127120564134,0.0,,,,,,,,,,,,,,,2.0146034078963697,0.08314341645642796,4.70599507495297,0.051582939072957204
2013-04-10 00:00:00+00:00,130.0,0.5122368755237253,0.9901028897970555,2.2356456103189366,94.17033333333333,48.36299999999999,30.2715,0.13911872045140264,0.08695715780970724,-0.43355119825708066,,,,,,,,,,,,,,,1.1070382289821814,0.08144853659669805,3.938509130663973,0.05098899420145182
2013-04-25 00:00:00+00:00,145.5,0.1126416361559648,0.62487851167969,2.129469585107814,117.28466666666667,63.29711111111111,38.082277777777776,0.22146504934459801,0.13489122397335762,-0.36601307189542487,,,,,,,,,,,,,,,1.1522887662178753,0.05683282836438767,4.174916867936769,0.04369172432078666
2013-05-10 00:00:00+00:00,118.5,-0.20526312603636135,-0.09262148988039656,1.6286078285418206,111.73933333333333,79.66411111111111,47.04911111111111,0.1944515939197424,0.14074183448494754,-0.4836601307189542,,,,,,,,,,,,,,,1.3425232260947324,0.05372246705301575,4.360891347629132,0.04292036695904732
2013-05-25 00:00:00+00:00,128.5,0.08101594376008868,-0.12424718227627275,1.4454414757660263,118.142,94.75033333333334,55.912277777777774,0.07200183462047757,0.14033276500759745,-0.44008714596949894,,,,,,,,,,,,,,,1.496334571384978,0.05365434911997041,4.0780622682400764,0.04291636504263974
2013-06-09 00:00:00+00:00,99.94,-0.2513588984192156,-0.170342954659127,0.727138445257532,119.472,108.46055555555554,64.92677777777777,0.03521218030354306,0.13909054546013644,-0.5645315904139434,,,,,,,,,,,,,,,1.8725869553189163,0.053653126247062914,4.335364857273567,0.04285677581112476
2013-06-24 00:00:00+00:00,99.47,-0.004713914751736404,-0.25607281317095193,0.24455851623246536,112.07600000000001,115.83422222222222,72.41872222222221,0.0347859746086552,0.13503405215355407,-0.5665795206971678,,,,,,,,,,,,,,,1.7735319554687896,0.05336827958153629,4.123832435878289,0.04287920521056475
2013-07-09 00:00:00+00:00,75.06,-0.2815682974574477,-0.28628221220918415,-0.5492466567487077,93.10433333333332,108.10522222222224,78.2341111111111,0.04844480130208993,0.11617410094603245,-0.6729411764705882,,,,,,,,,,,,,,,2.11863150972543,0.0520237849557146,4.500635335237141,0.04256574819748539
2013-07-24 00:00:00+00:00,87.92,0.15813951638849114,-0.12342878106895658,-0.5037487765161812,85.39,105.20266666666666,84.24988888888889,0.05138482913241396,0.05429794289957021,-0.6169063180827887,,,,,,,,,,,,,,,1.9188175933899108,0.05159441506745162,4.478270853684033,0.042542701955146665
2013-08-08 00:00:00+00:00,93.85,0.06527045293715185,0.22340996932564297,-0.2332151975426681,91.26,101.27877777777778,90.47144444444444,0.030561466019217977,0.03907091475982047,-0.5910675381263617,,,,,,,,,,,,,,,1.8405411767736248,0.051549468413388685,4.31193909316819,0.04257431993097752
