timestamp,open,high,low,close,volume,hl_range,oc_diff,ret,ma_7,ma_21,ma_50,ema_12,ema_26,hma_21,rsi_14,roc_10,ret_std_7,ret_std_30,atr_14,obv,vwap,vol_change
2025-10-20 14:00:00+00:00,111161.35,111395.84,110736.0,111210.86,911.55485,659.8399999999965,49.50999999999476,0.00044538861753662395,111003.68999999999,109982.59952380953,108436.74859999999,110664.57239870464,109838.76531235136,111612.57668311689,84.06765715664176,0.007143135296285852,0.001986655193102937,0.003945544618197661,669.5442857142823,6831.94349,108355.95139078803,0.36852767023467337
2025-10-20 15:00:00+00:00,111210.86,111705.56,111001.34,111144.55,1003.56342,704.2200000000012,-66.30999999999767,-0.0005962547182891687,111010.46142857142,110066.48238095238,108521.86399999999,110738.41510659624,109935.49010402903,111564.5257965368,82.86161415774149,0.000997534174056458,0.0019833058965487054,0.0036952903143707095,692.55714285714,5828.380069999999,108425.04716185345,0.10093585701398
2025-10-20 16:00:00+00:00,111144.55,111303.05,110110.0,110683.19,1717.87854,1193.050000000003,-461.3600000000006,-0.004150990759331008,110970.32714285715,110150.99476190477,108594.9606,110729.91893635066,109990.87528150837,111455.91515584415,71.52550141206439,-0.005528913000214297,0.0025338303266504393,0.003762374397453665,698.0749999999981,4110.50153,108513.33116733661,0.7117787533547206
2025-10-20 17:00:00+00:00,110683.2,111071.4,109855.83,110282.76,1077.4169,1215.5699999999924,-400.4400000000023,-0.0036178032093221457,110906.18142857144,110219.45666666668,108661.6408,110661.12525383517,110012.49637176702,111270.1938233766,51.97699931470155,-0.007980216231153192,0.0027628151207409967,0.0038379061895181844,652.3107142857116,3033.0846299999994,108558.26282824126,-0.3728212589465143
2025-10-20 18:00:00+00:00,110282.76,110968.98,110220.0,110937.92,457.18317,748.9799999999959,655.1600000000035,0.005940729085851748,110894.92000000001,110323.89,108747.11899999999,110703.70906093744,110081.04627015465,111119.37939826839,56.696456390337,-0.0014332500878735388,0.003576179589966843,0.0039274195852860355,664.1542857142829,3490.2677999999996,108579.74206589209,-0.5756673484516532
2025-10-20 19:00:00+00:00,110937.92,111067.33,110542.0,110803.22,464.17808,525.3300000000017,-134.6999999999971,-0.0012141925862680925,110889.12142857142,110402.76714285713,108825.58280000002,110719.01843617784,110134.54062051357,110997.0808883117,46.583591400080145,-0.0014501082466920057,0.003555067730590757,0.0038967729016655384,643.1257142857119,3026.0897199999995,108602.0712098695,0.015300016402616023
2025-10-20 20:00:00+00:00,110803.22,111272.0,110665.03,111091.46,480.99811,606.9700000000012,288.24000000000524,0.002601368443985619,110879.13714285714,110519.37095238095,108910.53700000001,110776.31713830432,110205.42353751257,110940.51782164504,46.95270355775435,0.003248209321659923,0.00352033932239917,0.003892419654585307,659.6642857142839,3507.0878299999995,108626.855049823,0.0362361574678407
2025-10-20 21:00:00+00:00,111091.46,111243.64,110464.91,110563.2,332.06604,778.7299999999959,-528.2600000000093,-0.004755181001312003,110786.6142857143,110639.16809523811,108980.19819999998,110743.5298862575,110231.92549769682,110870.25063896105,42.011712783998185,-0.004085419542546487,0.003916357367340001,0.004023563951557903,687.0814285714265,3175.0217899999993,108641.88928278846,-0.30963129979866244
2025-10-20 22:00:00+00:00,110563.2,110867.39,110418.25,110794.08,267.98447,449.1399999999994,230.88000000000466,0.0020882174177303536,110736.54714285713,110769.66809523811,109055.70959999999,110751.30682683326,110273.56657194151,110808.34010735931,46.16916982458104,-0.00044864932015598047,0.00407114736190719,0.0040307621448224945,666.6021428571403,3443.006259999999,108653.50590513562,-0.1929783906839736
2025-10-20 23:00:00+00:00,110794.08,110828.75,110521.85,110532.09,285.13241,306.8999999999942,-261.99000000000524,-0.002364657028606665,110714.96142857142,110853.71904761906,109122.81040000002,110717.5811611666,110292.71645550139,110730.27615930737,44.711406635590855,-0.005660780478106919,0.003850035872201246,0.0040002518593135515,652.2349999999975,3157.873849999999,108665.3289081908,0.06398855873998976
2025-10-21 00:00:00+00:00,110532.09,110532.09,110168.0,110446.69,437.52159,364.0899999999965,-85.39999999999418,-0.0007726263024611102,110738.38,110868.0642857143,109189.2268,110675.9055979102,110304.12190324202,110641.1863194805,46.3799842039369,-0.006871361304102819,0.003567514270244439,0.003987254557358916,643.5264285714262,2720.352259999999,108680.96401312735,0.5344505733318776
2025-10-21 01:00:00+00:00,110446.68,110489.41,109555.0,109863.19,677.1117,934.4100000000035,-583.4899999999907,-0.005283091779391458,110584.84714285714,110841.44952380953,109242.79040000001,110550.87242900093,110271.46028077965,110499.72756103896,36.38455981983951,-0.0115287704165431,0.0030515436778805194,0.004028898363075033,680.3657142857129,2043.2405599999993,108698.86703461266,0.5476075134943628
2025-10-21 02:00:00+00:00,109863.18,109922.89,109303.86,109514.92,773.29938,619.0299999999988,-348.25999999999476,-0.0031700335662927515,110400.80428571429,110769.1223809524,109295.1282,110391.49513223155,110215.42025998115,110294.60106233764,34.93851367433227,-0.010555080676659223,0.0031219471513522024,0.004075844139442743,694.3635714285701,1269.9411799999993,108712.64214864711,0.1420558528231015
2025-10-21 03:00:00+00:00,109514.92,109620.31,109052.09,109059.22,517.88075,568.2200000000012,-455.6999999999971,-0.00416107686514311,110110.4842857143,110662.4876190476,109336.8474,110186.52972727285,110129.77579627885,110013.59695064936,26.89819790711941,-0.011094571807959808,0.002581115141607621,0.0041491854669133185,691.0342857142844,752.0604299999993,108718.14293358079,-0.3302972129629794
2025-10-21 04:00:00+00:00,109059.23,109059.23,107650.94,107779.7,1936.39331,1408.2899999999936,-1279.5299999999988,-0.011732341382966083,109712.84142857142,110501.04857142858,109355.50099999999,109816.24823076933,109955.6961076656,109557.24992294372,20.317247202286737,-0.02846835419304783,0.004307704690616676,0.004618294280202768,744.4949999999984,-1184.3328800000006,108697.4612715523,2.739071803692259
2025-10-21 05:00:00+00:00,107779.71,107979.46,107473.72,107537.12,1531.85421,505.74000000000524,-242.59000000001106,-0.0022507021266527927,109247.56142857144,110331.52333333332,109360.72780000001,109465.61311834327,109776.5423219126,108997.50271774891,19.715949825302033,-0.02947658019324717,0.0036025627397575383,0.004563820094111436,730.3178571428559,-2716.1870900000004,108667.84415367733,-0.208913704623365
2025-10-21 06:00:00+00:00,107537.12,108200.0,107499.19,107909.79,754.26623,700.8099999999977,372.66999999999825,0.0034655010288540122,108872.94714285714,110186.07857142857,109377.9856,109226.25571552123,109638.26437214129,108458.28596017316,26.365619620609195,-0.028640095287252643,0.004636154952584475,0.004507697051882253,695.1578571428555,-1961.9208600000004,108656.74375192286,-0.5076122616133294
2025-10-21 07:00:00+00:00,107909.79,108200.0,107645.21,108086.37,707.81305,554.7899999999936,176.58000000000175,0.0016363668208416726,108535.75857142857,110060.10666666666,109401.94120000002,109050.88868236411,109523.30923346416,108016.20616969695,30.540360949419338,-0.02240193843882954,0.004944159789138312,0.004517991692326238,647.9592857142842,-1254.1078100000004,108647.98947951816,-0.06158724619024769
2025-10-21 08:00:00+00:00,108086.38,108098.72,107484.22,107695.79,804.21106,614.5,-390.59000000001106,-0.0036135916119673928,108226.13,109901.9657142857,109420.302,108842.4119620004,109387.93743839274,107652.55300259737,19.862350270595968,-0.02796440026398528,0.004859190641703761,0.004387864561289563,638.3535714285701,-2058.3188700000005,108635.1734352711,0.13619134318023662
2025-10-21 09:00:00+00:00,107695.79,107866.72,107540.09,107754.27,543.10308,326.63000000000466,58.48000000001048,0.0005430110127797594,107974.60857142857,109754.84476190477,109439.6674,108675.00550630804,109266.92503554883,107376.84866926404,21.25069540701371,-0.0251313442096317,0.005016295084021156,0.0036452702341790155,624.1607142857132,-1515.2157900000007,108626.34724083538,-0.3246759376823293
2025-10-21 10:00:00+00:00,107754.27,108811.47,107580.0,108499.56,1096.0073,1231.4700000000012,745.2899999999936,0.0069165704523819205,107894.65714285713,109628.09285714287,109480.7796,108648.01388995296,109210.08318106375,107261.25667012986,27.499696164730835,-0.017629591253481736,0.005985689453339935,0.003862379168036969,668.7678571428561,-419.20849000000067,108620.0574180189,1.018046555729347
2025-10-21 11:00:00+00:00,108499.56,108639.76,108169.81,108580.01,546.40513,469.9499999999971,80.44999999999709,0.000741477661291956,108008.98714285714,109502.81428571427,109504.35040000001,108637.55175303711,109163.41109357754,107285.47995930735,31.332538889171303,-0.011679799212092834,0.003502140845161419,0.0036960814394114724,646.7121428571419,127.19663999999932,108618.57794551417,-0.5014584939352138
2025-10-21 12:00:00+00:00,108580.0,109485.78,108466.48,108793.4,1229.63283,1019.3000000000029,213.39999999999418,0.0019652788759183526,108188.45571428571,109390.85476190475,109522.5642,108661.52840641601,109136.00286442364,107441.06118614718,31.105696585070987,-0.006588326047263782,0.0031855681234728233,0.003684643645387366,687.4378571428564,1356.8294699999992,108624.74326261324,1.250404987961954
2025-10-21 13:00:00+00:00,108793.39,108913.68,107922.06,108426.98,1261.1868,991.6199999999953,-366.4100000000035,-0.003368035193311303,108262.34,109283.4161904762,109535.43440000001,108625.44403619815,109083.48265224411,107636.46806233765,30.504016611006463,-0.005797217328346926,0.003566158547196924,0.003715015729551209,736.346428571428,95.64266999999927,108620.48876533708,0.025661294355649122
2025-10-21 14:00:00+00:00,108426.98,112290.31,108408.0,112170.52,3335.7283,3882.3099999999977,3743.540000000008,0.034525908588434406,108845.79000000001,109373.3095238095,109626.2162,109170.84033832152,109312.15208541122,108247.20450303031,59.51659329775852,0.0407388404309903,0.013328104092977062,0.007447963579326819,987.6478571428567,3431.3709699999995,108742.68954165172,1.644912157342592
2025-10-21 15:00:00+00:00,112170.52,113557.62,111716.91,113422.61,4175.55944,1840.7099999999919,1252.0899999999965,0.01116238027602967,109663.90714285713,109491.62809523809,109732.74160000001,109824.95874781051,109616.63044945484,109236.7637982684,68.29930615820577,0.05472984584299834,0.012825610937533725,0.007697266313693652,1052.3835714285701,7606.930409999999,108998.15293715495,0.251768448887159
2025-10-21 16:00:00+00:00,113422.6,114000.0,112465.33,112565.88,2654.63776,1534.6699999999983,-856.7200000000012,-0.007553432247767833,110351.28,109575.5642857143,109815.9498,110246.63894045504,109835.09337912485,110307.0029082251,64.90597047885389,0.04314798499746875,0.013879170589317572,0.00783042811007988,1117.7864285714272,4952.292649999999,109149.03835659934,-0.36424381016594987
2025-10-21 17:00:00+00:00,112565.88,112993.67,111813.18,111973.42,5531.17962,1180.4900000000052,-592.4600000000064,-0.005263228964229705,110847.54571428572,109617.56238095238,109885.6842,110512.29756500042,109993.48794363413,111258.27862337662,64.05005216579656,0.035962443738280836,0.014542658860023098,0.007892001362988097,1161.5199999999988,-578.8869700000005,109375.09477334861,1.0835911035937347
2025-10-21 18:00:00+00:00,111973.41,112297.14,111324.29,111990.55,1962.19243,972.8500000000058,17.139999999999418,0.00015298273465269574,111334.7657142857,109685.53142857144,109953.01139999999,110739.72101653882,110141.4184663279,111991.0482787879,73.11522673051988,0.03987862478189741,0.014570367149035663,0.00788417392372192,1130.4171428571426,1383.3054599999996,109437.80659177073,-0.6452488321107894
2025-10-21 19:00:00+00:00,111990.55,112200.0,111562.94,111780.39,583.46835,637.0599999999977,-210.1600000000035,-0.0018765869084490516,111761.47857142857,109732.49857142856,110006.3488,110899.82393707131,110262.82376511843,112492.69263809524,73.37639943719512,0.037363902145130634,0.01475372742188475,0.00788001819780547,1139.797142857142,799.8371099999996,109455.68112448964,-0.7026446840384559
2025-10-21 20:00:00+00:00,111780.4,111801.41,110554.22,110787.56,1166.16267,1247.1900000000023,-992.8399999999965,-0.008881969368688014,112098.7042857143,109744.6638095238,110034.43980000001,110882.55256213727,110301.6931158504,112708.0836164502,64.83978659527048,0.021087643120396127,0.015346020481805722,0.00805271923916671,1178.8242857142852,-366.32556000000034,109478.93688541114,0.9986733984799689
2025-10-21 21:00:00+00:00,110787.56,111111.0,110111.0,110816.32,986.90737,1000.0,28.760000000009313,0.000259595932972978,111905.24714285714,109762.26523809525,110072.5976,110872.36293719307,110339.81362578741,112715.15465454545,64.29546170997801,0.020595964211092,0.006724136726653628,0.008052402612965982,1210.625,620.5818099999997,109493.59637462015,-0.15371380392411282
2025-10-21 22:00:00+00:00,110816.33,110816.33,108271.68,109066.98,2484.48697,2544.6500000000087,-1749.3500000000058,-0.01578594199843497,111283.01428571428,109724.35047619049,110077.036,110594.61171608645,110245.52965350686,112373.91304502163,56.28578527505553,0.002514674603422584,0.005769755905780623,0.008522328825731175,1348.4928571428577,-1863.9051600000003,109490.35749320763,1.5174469717456867
2025-10-21 23:00:00+00:00,109066.98,109423.19,108045.81,108297.67,1531.00726,1377.3800000000047,-769.3099999999977,-0.007053555530738942,110673.27,109666.3861904762,110068.093,110241.23606745776,110101.2437532471,111720.20402510822,52.33863262723897,-0.0011925998492257062,0.005744066802104371,0.00858911348125764,1423.5464285714293,-3394.9124200000006,109474.08898157733,-0.38377327855335863
2025-10-22 00:00:00+00:00,108297.66,108643.61,107841.2,107986.14,1537.60176,802.4100000000035,-311.5200000000041,-0.002876608517985657,110103.65857142858,109615.28714285714,110044.87980000001,109894.2982109258,109944.56940115472,110846.53326580087,47.704696114319034,-0.03730374076896503,0.005830140885987076,0.008509127093788739,1392.8992857142864,-4932.51418,109450.64215224993,0.004307295054890803
2025-10-22 01:00:00+00:00,107986.15,108460.02,107986.14,108364.21,1493.26761,473.88000000000466,378.0600000000122,0.003501097455655078,109585.61,109643.12095238095,110039.3084,109658.90002462952,109827.50574180992,109947.13036883117,49.06024860300169,-0.04459780990756601,0.006442997061029643,0.008545904068695124,1393.1800000000014,-3439.2465700000002,109430.57960522524,-0.028833311168946607
2025-10-22 02:00:00+00:00,108364.22,108678.21,108198.85,108198.85,699.65823,479.3600000000006,-165.36999999999534,-0.0015259650764768429,109073.96142857142,109674.6319047619,110042.33619999999,109434.27694391727,109706.86457574992,109140.03753333334,47.40001731718351,-0.03879532590159651,0.006469671611765503,0.008524005330612436,1354.6128571428583,-4138.9048,109422.11145306898,-0.531458242772707
2025-10-22 03:00:00+00:00,108198.85,108219.12,107860.92,108216.02,1121.03699,358.1999999999971,17.169999999998254,0.00015868930215057198,108706.59857142856,109689.21428571429,110045.585,109246.85279869923,109596.43164421289,108483.46805108227,49.048399203210295,-0.033556177885787464,0.006379596175284986,0.00849342112813406,1309.3685714285727,-3017.86781,109405.56946803113,0.6022637080964517
2025-10-22 04:00:00+00:00,108216.03,108635.92,108162.09,108625.6,696.45277,473.83000000000175,409.570000000007,0.0037848370324466973,108393.63857142857,109714.8919047619,110042.75660000001,109151.2754450532,109524.51818908601,108030.00510476189,27.131082817669125,-0.030046731621552025,0.006833357386349497,0.00851810549200286,1065.905714285716,-2321.4150400000003,109398.39539730553,-0.37874238208678557
2025-10-22 05:00:00+00:00,108625.61,108638.99,107879.93,108166.81,1434.44211,759.0600000000122,-458.8000000000029,-0.004223590019295731,108265.04285714286,109737.32142857143,110003.18399999998,108999.81922273732,109423.94721211668,107698.6764978355,12.22772889171273,-0.03232749501052912,0.003981510342938326,0.008537942736575432,988.645000000003,-3755.8571500000003,109380.1197727487,1.0596401820614485
2025-10-22 06:00:00+00:00,108166.82,108331.75,107945.5,107980.02,675.25677,386.25,-186.8000000000029,-0.001726869822637811,108219.66428571429,109748.07142857143,109954.34240000001,108842.92703462389,109316.98964084878,107466.78631515153,13.530652364774824,-0.025341653882439474,0.0030774363897971423,0.008540054017746832,906.6150000000032,-4431.11392,109370.67017174189,-0.5292547776640495
2025-10-22 07:00:00+00:00,107980.02,108321.64,107610.0,108321.63,1077.00799,711.6399999999994,341.6100000000006,0.0031636408291089158,108267.59142857142,109739.59857142856,109900.0992,108762.7274908356,109243.2592970822,107363.02082510824,19.752072002823084,-0.022511936869948457,0.0031188843879347565,0.008523573803148183,873.125714285717,-3354.1059299999997,109355.86532638426,0.5949606695538945
2025-10-22 08:00:00+00:00,108321.64,108358.76,108079.86,108229.3,505.66169,278.8999999999942,-92.33999999999651,-0.0008523690051562838,108248.31857142856,109722.89809523811,109838.7142,108680.66172301475,109168.15120100204,107360.48907359308,19.22874912257467,-0.007680418033028769,0.002829060366150007,0.008508430563307004,823.557857142859,-3859.7676199999996,109349.77421815587,-0.5304940216831632
2025-10-22 09:00:00+00:00,108229.3,108274.43,107773.89,107963.13,557.31037,500.5399999999936,-266.16999999999825,-0.002459315545790264,108214.64428571428,109683.36142857144,109774.5784,108570.27222716634,109078.89037129818,107407.42431341994,19.05412767282155,-0.003089078463091477,0.0029237799945715827,0.008487855757744807,813.8064285714302,-4417.07799,109341.84768468411,0.10214078112186042
2025-10-22 10:00:00+00:00,107963.12,108114.8,107650.0,107657.98,497.00462,464.8000000000029,-305.1399999999994,-0.0028264278740345317,108134.9242857143,109646.74238095239,109705.795,108429.91957683305,108973.63775120201,107443.98068225109,21.445229527222992,-0.0030389085117775716,0.0030589622390972708,0.008226004542153758,757.9214285714303,-4914.0826099999995,109333.83205391851,-0.10820855531541618
2025-10-22 11:00:00+00:00,107657.98,108207.99,106708.18,107555.05,2452.68318,1499.8100000000122,-102.92999999999302,-0.0009560833298190019,107981.98857142858,109426.95809523811,109637.6134,108295.32425732029,108868.55717703889,107448.1010874459,20.641036489963383,-0.007467041009204034,0.002329491793273477,0.008217210327083798,793.6221428571454,-7366.7657899999995,109287.49891349592,3.9349303433034484
2025-10-22 12:00:00+00:00,107555.04,108399.0,107443.01,108044.96,841.76229,955.9900000000052,489.9200000000128,0.004554969757347482,107964.58142857144,109170.8795238095,109583.877,108256.80667927102,108807.54997873971,107484.30807359307,38.10138077164894,-0.0014222886842143456,0.0028647972101947462,0.008235268899754863,680.1464285714309,-6525.0035,109276.1655867205,-0.6567994199723749
2025-10-22 13:00:00+00:00,108044.96,109014.34,107630.39,108783.36,1889.17586,1383.949999999997,738.3999999999942,0.006834191988224214,108079.3442857143,108990.75952380954,109539.2092,108337.81488246008,108805.75812846271,107625.55213333333,55.695519713681975,0.00524266185357769,0.0037681305990385026,0.008323476284968212,680.6157142857161,-4635.8276399999995,109261.09696225257,1.2443103978915473
2025-10-22 14:00:00+00:00,108783.35,108998.0,107500.0,108947.5,3240.71769,1498.0,164.14999999999418,0.0015088704743078107,108168.75428571428,108846.66809523811,109501.28300000001,108431.61259285083,108816.25752635435,107851.67403549782,61.677193664366904,0.0029633898454874963,0.003665062562149858,0.008294030227101875,730.3007142857158,-1395.1099499999996,109236.71015605894,0.7154134554736475
2025-10-22 15:00:00+00:00,108947.49,109163.88,107737.04,108416.5,1954.01743,1426.840000000011,-530.9900000000052,-0.004873907157116997,108195.49714285714,108676.47523809524,109446.386,108429.28757856609,108786.64585773552,108063.32003636363,50.61239117144838,0.0023083790674791604,0.0042423031350654,0.008349992794961911,798.3692857142877,-3349.12738,109221.93921599753,-0.3970417614500694
2025-10-22 16:00:00+00:00,108416.5,108796.42,107877.27,108226.0,1590.12287,919.1499999999942,-190.5,-0.0017571126166220363,108233.05000000002,108507.21857142859,109386.6888,108398.012566479,108745.1165349403,108213.39854372293,50.31610419912112,0.002278014025187236,0.004175204673571925,0.008260438906029285,829.7828571428587,-4939.25025,109208.24944944037,-0.18622892222614418
2025-10-22 17:00:00+00:00,108226.0,108339.89,107566.65,107778.45,913.68528,773.2400000000052,-447.5500000000029,-0.0041353279248979025,108250.26,108363.92761904762,109319.36680000002,108302.69524855915,108673.51160642621,108248.8203229437,45.36948262907811,-0.005014510952244811,0.004366360685421047,0.00829221916872812,859.4285714285735,-5852.93553,109197.14057628266,-0.4253995730531188
2025-10-22 18:00:00+00:00,107778.45,108200.0,107463.29,108023.33,668.80381,736.7100000000064,244.88000000000466,0.0022720683030792443,108317.15714285716,108230.92809523808,109266.16960000001,108259.71597955005,108625.3500059502,108237.46572987013,43.39637950506011,-0.0019030890895533892,0.0043982161675790435,0.008295188228877926,878.2057142857167,-5184.131719999999,109189.13079412462,-0.26801512004220973
2025-10-22 19:00:00+00:00,108023.33,108411.61,107685.61,107870.35,835.44242,726.0,-152.97999999999593,-0.001416175561334776,108292.21285714286,108173.94571428571,109217.9214,108199.81352115773,108569.42407958352,108192.7065082251,46.51579328403476,-0.000859367452573867,0.004077235802077542,0.00827715002958973,875.8442857142873,-6019.57414,109179.97713174917,0.24915918167392004
2025-10-22 20:00:00+00:00,107870.35,108069.93,107500.0,107696.03,1003.6717,569.929999999993,-174.32000000000698,-0.0016160140390756306,108136.87999999999,108145.29619047618,109153.08360000001,108122.30836405653,108504.7282218366,108114.37426233766,46.65253767795802,0.000353434088211646,0.0026351265569566256,0.005064484331089442,888.9642857142868,-7023.24584,109167.03938618442,0.20136549925247982
2025-10-22 21:00:00+00:00,107696.03,107749.02,106666.69,107207.98,1548.13803,1082.3300000000017,-488.0500000000029,-0.004531736220917404,107888.37714285715,108108.24095238096,109081.1788,107981.642461894,108408.67279799686,107964.4870051948,37.311174461239,-0.0032269056636579085,0.0024973766694235235,0.004508139840030758,915.4421428571441,-8571.38387,109139.97544258344,0.5424745262818511
2025-10-22 22:00:00+00:00,107207.98,107683.25,106917.57,107196.82,742.32871,765.679999999993,-11.15999999998894,-0.0001040967286203287,107714.13714285714,108052.65095238095,109003.286,107860.90054467953,108318.90592407116,107761.45338614719,38.01432040750944,-0.007849880272064458,0.0023206041063608737,0.004387657646435452,950.2121428571439,-9313.71258,109127.64337021031,-0.5205022448805808
